global_sweep,stage,stage_sweep,degree,n_terms,u_rmse,v_rmse,p_rmse,px_rmse,py_rmse,score,u_step,p_after_u_step,v_step,p_after_v_step,is_best
673,3,43,8,165,1.71466965152262e-05,1.723027766890659e-05,0.006268564477976476,0.0006495052526539059,0.0006476625103778407,0.00016409375048730747,0.005079451248930448,0.013350409346052765,0.005094594966559831,0.012874737499213867,1
674,3,44,8,165,1.7058244678058168e-05,1.71415807993231e-05,0.006268554688487992,0.0006490314772204162,0.0006472036620126894,0.00016382333940069186,0.005033779432608428,0.01323075515426455,0.0050461806592568105,0.012751930240435234,1
675,3,45,8,165,1.697065386064647e-05,1.7053760638280424e-05,0.006268545002527781,0.000648561656586977,0.000646748762006739,0.00016355545635829852,0.004988441814159528,0.01311196113543581,0.004998288886524359,0.012630457082881876,1
676,3,46,8,165,1.6883915289885734e-05,1.6966806377916294e-05,0.006268535418087118,0.000648095729645322,0.0006462977426696819,0.00016329006889930243,0.0049434410838505236,0.012994035373032219,0.004950907428229818,0.01251028701378609,1
677,3,47,8,165,1.6798020316020385e-05,1.6880707572100728e-05,0.006268525932699574,0.000647633636214798,0.0006458505378154292,0.00016302714529114386,0.004898779646766438,0.012876985123422864,0.0049040245846852125,0.012391390308152731,1
678,3,48,8,165,1.671296040311664e-05,1.6795454094684337e-05,0.006268516543515592,0.0006471753170218738,0.000645407082704282,0.00016276665447041656,0.0048544593254100125,0.012760816052523648,0.004857629666985771,0.012273739775256368,1
679,3,49,8,165,1.6628727121409145e-05,1.6711036108304863e-05,0.006268507247367494,0.0006467207136837613,0.0006449673139832765,0.00016250856599641782,0.004810481440621977,0.01264553245836116,0.004811712556567126,0.012157309642171772,1
680,3,50,8,165,1.654531213658692e-05,1.662744403421503e-05,0.0062684980408259094,0.0006462697686984098,0.0006445311696369291,0.00016225285000433584,0.004766847234991571,0.012531138377444493,0.004766263945114215,0.012042076168845487,1
681,3,51,8,165,1.6462707209451017e-05,1.6544668538011954e-05,0.006268488920250231,0.0006458224254277384,0.0006440985889213111,0.00016199947718236794,0.004723557269553835,0.0124176359953034,0.004721274333107027,0.011928015106702982,1
682,3,52,8,165,1.638090418965326e-05,1.6462700497195185e-05,0.006268479881832034,0.0006453786280856347,0.0006436695123386221,0.0001617484187292741,0.004680611940899366,0.012305027039324847,0.004676735690010852,0.011815105916026107,1
683,3,53,8,165,1.62998950186907e-05,1.6381530996155806e-05,0.0062684709216341596,0.0006449383217175715,0.0006432438815734054,0.0001614996463439442,0.00463801090075948,0.01219331125094761,0.004632639455210368,0.011703326695651446,1
684,3,54,8,165,1.6219671722594396e-05,1.6301151300404905e-05,0.006268462035624394,0.0006445014521964342,0.0006428216394723291,0.00016125313218987562,0.004595753936556591,0.012082488662415888,0.004588978351358641,0.01159265878736941,1
685,3,55,8,165,1.6140226411361696e-05,1.622155285098216e-05,0.006268453219704538,0.0006440679662083631,0.0006424027299914942,0.00016100884888232958,0.004553840482908845,0.011972558367552259,0.004545744857873893,0.011483082905101827,1
686,3,56,8,165,1.6061551276273438e-05,1.6142727248402198e-05,0.006268444469736194,0.0006436378112468611,0.0006419870981720961,0.00016076676946657136,0.004512269899478017,0.011863519194140183,0.004502932200296257,0.011374581645625848,1
687,3,57,8,165,1.5983638591310896e-05,1.606466624715789e-05,0.006268435781563887,0.0006432109355955534,0.0006415746900977421,0.00016052686740779834,0.0044710411209645485,0.011755368854302627,0.00446053354502724,0.011267137450061642,1
688,3,58,8,165,1.590648070834954e-05,1.5987361740882625e-05,0.006268427151034264,0.0006427872883246866,0.0006411654528757912,0.00016028911656927995,0.0044301532172212246,0.011648105367277206,0.004418542844375208,0.011160734747376517,1
689,3,59,8,165,1.5830070058247956e-05,1.5910805758486624e-05,0.006268418574013177,0.0006423668192794208,0.0006407593346008432,0.00016005349120476098,0.004389604966659765,0.011541725955695083,0.004376954001913013,0.011055357841047391,1
690,3,60,8,165,1.5754399161036373e-05,1.5834990461448208e-05,0.00626841004640066,0.0006419494790485209,0.0006403562843208949,0.00015981996595942617,0.004349394126986901,0.0114362251922009,0.004335760843804271,0.01095099083355059,1
691,3,61,8,165,1.567946060614108e-05,1.575990812790687e-05,0.006268401564143337,0.0006415352189872835,0.0006399562520277921,0.0001595885158355555,0.004309519839371351,0.011331601179105737,0.00429495819114881,0.010847620353174223,1
692,3,62,8,165,1.5605247063130924e-05,1.5685551154604388e-05,0.0062683931232460095,0.0006411239911893848,0.0006395591886209204,0.0001593591161987658,0.004269980237344553,0.011227849390663317,0.004254540492406924,0.010745232081704824,1
693,3,63,8,165,1.553175127777511e-05,1.5611912047524296e-05,0.006268384719779892,0.0006407157484833847,0.000639165045890066,0.00015913174276264449,0.004230773619710154,0.011124965699590084,0.004214502727430426,0.010643813051891474,1
694,3,64,8,165,1.5458966071881143e-05,1.5538983422548655e-05,0.006268376349891395,0.0006403104444206436,0.0006387737764850584,0.000158906371585,0.004191898146854632,0.011022945602759694,0.004174839657474619,0.010543349741592952,1
695,3,65,8,165,1.538688434420008e-05,1.5466757995087925e-05,0.006268368009808061,0.0006399080332649506,0.0006383853339066189,0.00015868297905644493,0.0041533517813689205,0.01092178405978915,0.004135546709651236,0.010443830322805632,1
696,3,66,8,165,1.5315499067680623e-05,1.53952285818977e-05,0.006268359695844957,0.0006395084699839242,0.0006379996724753544,0.00015846154189550618,0.004115132565326417,0.010821476221959597,0.004096619023805546,0.010345242241709681,1
697,3,67,8,165,1.5244803292210173e-05,1.5324388094798232e-05,0.006268351404408033,0.000639111710235753,0.00063761674731853,0.00015824203714243673,0.00407723821600944,0.010722016377082689,0.004058052113846703,0.01024757389650651,1
698,3,68,8,165,1.5174790136218463e-05,1.5254229537057757e-05,0.0062683431319984695,0.000638717710372264,0.0006372365143521915,0.00015802444214572177,0.004039666997122991,0.010623400208705494,0.004019841668164119,0.01015081413319803,1
699,3,69,8,165,1.5105452793243345e-05,1.5184746001077426e-05,0.006268334875215773,0.0006383264274181308,0.0006368589302631513,0.00015780873456244898,0.004002416556825303,0.01052562178664147,0.003981983457602106,0.010054952011577505,1
700,3,70,8,165,1.5036784529372767e-05,1.5115930667689666e-05,0.00626832663075874,0.0006379378190638866,0.0006364839524882882,0.00015759489235227993,0.003965484632606904,0.010428675405402441,0.003944473212610798,0.00995997649401456,1
701,3,71,8,165,1.4968778679433668e-05,1.5047776802495079e-05,0.006268318395427962,0.0006375518436617588,0.0006361115391992247,0.0001573828937680271,0.003928869160272266,0.010332555856434854,0.0039073068612604615,0.009865877048627862,1
702,3,72,8,165,1.4901428652386728e-05,1.498027775068358e-05,0.006268310166126535,0.0006371684602058925,0.0006357416492952074,0.00015717271735318032,0.0038925675614776656,0.010237256587622187,0.0038704806786858184,0.009772644030797927,1
703,3,73,8,165,1.4834727924960484e-05,1.4913426940658524e-05,0.006268301939860488,0.0006367876283327322,0.0006353742423737737,0.0001569643419362696,0.0038565776669786064,0.010142772091800078,0.0038339905580967604,0.00968026683072755,1
704,3,74,8,165,1.4768670039705494e-05,1.484721787660967e-05,0.00626829371373868,0.0006364093083167444,0.000635009278728219,0.0001567577466208115,0.003820897387937143,0.010049097052099743,0.0037978329270858865,0.009588736201341853,1
705,3,75,8,165,1.4703248609970345e-05,1.4781644139175048e-05,0.006268285484972973,0.0006360334610478695,0.0006346467193290627,0.00015655291078683862,0.003785524133005178,0.009956224854844127,0.00376200409227482,0.009498042593782122,1
706,3,76,8,165,1.4638457313744007e-05,1.4716699383391159e-05,0.006268277250877038,0.0006356600480345994,0.0006342865258098657,0.00015634981408158168,0.003750455741398663,0.009864149977614983,0.0037265004599792936,0.00940817671735257,1
707,3,77,8,165,1.4574289895638176e-05,1.4652377337429768e-05,0.00626826900886606,0.0006352890313890529,0.000633928660453895,0.00015614843641736275,0.003715689798843738,0.009772866242224818,0.0036913184801621196,0.009319129398671052,1
708,3,78,8,165,1.4510740166504125e-05,1.4588671800222231e-05,0.006268260756455045,0.0006349203738173091,0.0006335730861828442,0.00015594875796674172,0.003681223852687337,0.00968236735876187,0.00365645473698497,0.00923089180885012,1
709,3,79,8,165,1.4447802000952027e-05,1.452557664035374e-05,0.006268252491257991,0.0006345540386148304,0.0006332197665438559,0.0001557507591571744,0.003647055578828292,0.009592647359612913,0.003621905855352092,0.009143455229122702,1
710,3,80,8,165,1.438546933248214e-05,1.4463085793109142e-05,0.006268244210986001,0.0006341899896668734,0.0006328686657001189,0.0001555544206622905,0.0036131829725400363,0.00950370109573682,0.00358766863754738,0.009056811397011099,1
711,3,81,8,165,1.4323736161638564e-05,1.4401193261919726e-05,0.006268235913446097,0.0006338281914197969,0.0006325197484141317,0.00015535972340695116,0.003579603298434282,0.009415521527667546,0.0035537397319682956,0.008970951662341286,1
712,3,82,8,165,1.4262596552629445e-05,1.4339893115689006e-05,0.006268227596538656,0.0006334686088786146,0.0006321729800388889,0.00015516664856006878,0.0035463140285546244,0.009328102144784162,0.0035201159501313246,0.008885867796583992,1
713,3,83,8,165,1.4202044625286316e-05,1.4279179487624318e-05,0.006268219258256393,0.0006331112076153698,0.0006318283265063986,0.0001549751775250875,0.003513313230774656,0.00924143796120391,0.0034867941554017896,0.00880155170651601,1
714,3,84,8,165,1.4142074563001867e-05,1.4219046573093605e-05,0.006268210896681768,0.0006327559537405061,0.0006314857543198608,0.00015478529194213217,0.0034805982531078373,0.009155522140057729,0.0034537713428717206,0.008717995639052034,1
715,3,85,8,165,1.408268060609341e-05,1.4159488629315106e-05,0.006268202509985116,0.0006324028139090241,0.0006311452305409485,0.0001545969736804058,0.003448166937872339,0.009070349101979614,0.003421044493164167,0.008635191808797366,1
716,3,86,8,165,1.4023857054559485e-05,1.4100499973905986e-05,0.006268194096422879,0.0006320517553038197,0.0006308067227802193,0.00015441020483686937,0.0034160168384561513,0.008985912523350922,0.003388610661702725,0.008553132625723723,1
717,3,87,8,165,1.3965598262819458e-05,1.4042074985324945e-05,0.006268185654334992,0.0006317027456386062,0.0006304701991846103,0.00015422496773046605,0.0033841458787410607,0.00890220703537699,0.0033564668353674738,0.008471810329428316,1
718,3,88,8,165,1.3907898648109092e-05,1.3984208102123218e-05,0.0062681771821431675,0.0006313557531285513,0.0006301356284255727,0.00015404124490564473,0.003352551251348497,0.00881922537251727,0.0033246100161970814,0.008391217202878793,1
719,3,89,8,165,1.3850752679587754e-05,1.3926893817651915e-05,0.006268168678348111,0.0006310107465060639,0.0006298029797012681,0.0001538590191179729,0.003321230980331045,0.008736962414265512,0.0032930376133173673,0.008311346567163628,1
720,3,90,8,165,1.3794154885010215e-05,1.3870126683104424e-05,0.0062681601415281105,0.0006306676949960791,0.0006294722227181837,0.00015367827333954092,0.003290182497637287,0.008655411506370536,0.0032617467525192603,0.008232191028579836,1
721,3,91,8,165,1.3738099840476162e-05,1.381390130571197e-05,0.00626815157033621,0.000630326568331314,0.0006291433276825443,0.00015349899074757395,0.0032594040272065435,0.008574568036704198,0.0032307346648562567,0.008153743463958658,1
722,3,92,8,165,1.3682582181072631e-05,1.3758212348357163e-05,0.006268142963498354,0.0006299873367174335,0.0006288162652915728,0.00015332115473033043,0.0032288928731791368,0.008494425016505896,0.0031999985885940566,0.008075996772779466,1
723,3,93,8,165,1.3627596595757822e-05,1.3703054527653306e-05,0.006268134319811272,0.0006296499708360875,0.0006284910067277754,0.00015314474887979742,0.0031986467099166843,0.008414976412068804,0.0031695358902225045,0.007998944184215226,1
724,3,94,8,165,1.3573137822198048e-05,1.3648422612721008e-05,0.006268125638140033,0.0006293144418493503,0.0006281675236505091,0.000152969756984905,0.0031686636056716135,0.008336217196122146,0.003139344001313094,0.00792257909666789,1
725,3,95,8,165,1.3519200652506933e-05,1.3594311427046727e-05,0.006268116917416238,0.0006289807213761686,0.0006278457881820273,0.00015279616303537328,0.0031389411036282923,0.008258140990886132,0.003109420176177181,0.007846894460763174,1
726,3,96,8,165,1.3465779930002174e-05,1.3540715845485337e-05,0.006268108156635673,0.0006286487814919132,0.000627525772904522,0.00015262395121513103,0.0031094769785500096,0.008180742012502745,0.0030797618853616116,0.007771883781180573,1
727,3,97,8,165,1.3412870546436929e-05,1.3487630793536513e-05,0.006268099354856469,0.0006283185947268782,0.0006272074508520589,0.00015245310589786717,0.003080269194549352,0.008104014961952203,0.0030503666315964493,0.0076975406463297095,1
728,3,98,8,165,1.3360467446780779e-05,1.343505124615883e-05,0.0062680905111969195,0.0006279901340451098,0.0006268907955051253,0.00015228361164796315,0.0030513152801148772,0.008027953417598854,0.0030212319946963067,0.007623858844922587,1
729,3,99,8,165,1.330856562270272e-05,1.3382972230552638e-05,0.006268081624833656,0.0006276633728531136,0.0006265757807727907,0.0001521154532158458,0.0030226132716118076,0.00795255226333039,0.002992355291961344,0.0075508315012724715,1
730,3,100,8,165,1.325716011590185e-05,1.3331388820675433e-05,0.006268072694999287,0.0006273382849829069,0.0006262623809986164,0.00015194861553472963,0.002994160892015251,0.007877805574613926,0.002963734274519057,0.007478452844764462,1
731,3,101,8,165,1.3206246014977743e-05,1.3280296139428965e-05,0.006268063720980985,0.0006270148446923222,0.0006259505709457608,0.000151783083718215,0.002965956094391649,0.0078037080170552465,0.0029353664895666156,0.00740671658950177,1
732,3,102,8,165,1.3155818456193949e-05,1.3229689358989507e-05,0.006268054702118376,0.0006266930266541695,0.0006256403257865746,0.0001516188430592579,0.0029379967277008753,0.007730253992166417,0.0029072494250544823,0.007335616301852615,1
733,3,103,8,165,1.3105872624851737e-05,1.317956369673328e-05,0.006268045637801611,0.0006263728059458726,0.0006253316211060379,0.00015145587902677606,0.002910280506289332,0.007657437543713747,0.002879380894809503,0.007265146379182749,1
734,3,104,8,165,1.3056403751054816e-05,1.3129914418283686e-05,0.006268036527469636,0.0006260541580514136,0.0006250244328841737,0.00015129417726289724,0.002882805457200814,0.007585253530097813,0.0028517584299935024,0.007195300502682938,1
735,3,105,8,165,1.3007407110558072e-05,1.3080736833313714e-05,0.006268027370608788,0.0006257370588528514,0.0006247187374997106,0.000151133723579128,0.0028555695158624084,0.007513696565050685,0.0028243799002420403,0.007126073215963194,1
736,3,106,8,165,1.295887802558754e-05,1.3032026298517161e-05,0.006268018166750333,0.0006254214846189267,0.0006244145117132928,0.00015097450395732667,0.002828570512240059,0.007442760995924377,0.002797242893904284,0.007057458350932285,1
737,3,107,8,165,1.2910811861245977e-05,1.298377821466837e-05,0.006268008915469672,0.0006251074120084228,0.0006241117326678805,0.00015081650454354468,0.002801806555687903,0.007372441886774347,0.0027703452325713086,0.006989450333500808,1
738,3,108,8,165,1.2863204030138657e-05,1.293598802683438e-05,0.006267999616383952,0.0006247948180493795,0.0006238103778805836,0.00015065971164996935,0.002775275338447354,0.00730273322527842,0.0027436847004623822,0.006922043497643656,1
739,3,109,8,165,1.2816049985445508e-05,1.2888651224230235e-05,0.006267990269151227,0.0006244836801513668,0.0006235104252343653,0.00015050411174824893,0.0027489751112496847,0.0072336304387640785,0.0027172590704885305,0.006855232149849388,1
740,3,110,8,165,1.2769345224455425e-05,1.2841763338661035e-05,0.006267980873468325,0.0006241739760887494,0.0006232118529761123,0.00015034969146960264,0.0027229038043904514,0.007165128128084111,0.0026910662335183386,0.006789010898803075,1
